  214       831.84     744.1453     345.1460    13     0.1000      300.0     0.0000 /
  215       951.84     695.1462     345.1460    13     0.1000      300.0     0.0000 /
  216       127.28     255.1502     252.1502    15     0.1000      300.0     0.0000 /
  217       169.71     281.1497     252.0876    13     0.1000      300.0     0.0000 /
  218      1125.81     726.1499     217.1499    13     0.1000      300.0     0.0000 /
  219       199.71     456.1443     432.6450    13     0.1000      300.0     0.0000 /
  220       102.43     432.6450     424.1446    14     0.1000      300.0     0.0000 /
  221       132.43     345.1460     335.1465    13     0.1000      300.0     0.0000 /
  222       127.28     282.1507     253.1501    13     0.1000      300.0     0.0000 /
  223       162.43     465.1451     438.1450    13     0.1000      300.0     0.0000 /
  224       157.28     458.1455     435.1450    13     0.1000      300.0     0.0000 /
  225        60.00     438.1450     435.1450    14     0.1000      300.0     0.0000 /
  226        42.43     433.1452     432.6450    14     0.1000      300.0     0.0000 /
  227        60.00     435.1450     433.1452    14     0.1000      300.0     0.0000 /
  228       434.56     525.1467     331.6466    13     0.1000      300.0     0.0000 /
  229       102.43     335.1465     331.6466    14     0.1000      300.0     0.0000 /
  230       169.71     274.1495     253.1501    13     0.1000      300.0     0.0000 /
  231       127.28     351.1465     348.1465    14     0.1000      300.0     0.0000 /
  232       294.85     348.1465     335.1465    14     0.1000      300.0     0.0000 /
  233       102.43     275.1499     255.1502    13     0.1000      300.0     0.0000 /
  234        60.00     455.1454     433.1452    13     0.1000      300.0     0.0000 /
  235       210.00     324.1485     270.0861    13     0.1000      300.0     0.0000 /
  236       349.71     270.0861     255.1502    15     0.1000      300.0     0.0000 /
  237       326.98     608.6505     459.1498    13     0.1000      300.0     0.0000 /
  238       199.71     401.1468     351.1465    13     0.1000      300.0     0.0000 /
  239       157.28     331.6466     321.1466    14     0.1000      300.0     0.0000 /
  240        60.00     321.1466     316.1468    14     0.1000      300.0     0.0000 /
  241        42.43     270.1485     270.0861     3     0.0300      300.0     0.0000 /
  242       132.43     316.1468     314.1472    14     0.1000      300.0     0.0000 /
  243       529.71     534.1479     311.1472    13     0.1000      300.0     0.0000 /
  244        30.00     314.1472     311.1472    14     0.1000      300.0     0.0000 /
  245       162.43     311.1472     294.1476    14     0.1000      300.0     0.0000 /
  246      1099.71     791.1497     292.1472    13     0.1000      300.0     0.0000 /
  247       102.43     294.1476     292.1472    14     0.1000      300.0     0.0000 /
  248        30.00     292.1472     291.9597     8     0.0500      300.0     0.0000 /
  249        60.00     310.1472     291.7722    13     0.1000      300.0     0.0000 /
  250        30.00     291.9597     291.7722     8     0.0500      300.0     0.0000 /
  251      1536.40     895.1433     273.1488    13     0.1000      300.0     0.0000 /
  252       102.43     272.1489     270.1485    15     0.1000      300.0     0.0000 /
  253        30.00     273.1488     272.1489    15     0.1000      300.0     0.0000 /
  254       229.71     694.1516     608.6505    13     0.1000      300.0     0.0000 /
  255       302.13     538.1435     464.8946    13     0.1000      300.0     0.0000 /
  256       169.71     405.1473     348.1465    13     0.1000      300.0     0.0000 /
  257        30.00     322.6471     314.1472    13     0.1000      300.0     0.0000 /
  258        72.43     291.7722     289.1475    15     0.1000      300.0     0.0000 /
  259       349.71     580.1450     467.1446    13     0.1000      300.0     0.0000 /
  260       132.43     467.1446     464.8946    14     0.1000      300.0     0.0000 /
  261       180.00     476.1454     435.1450    13     0.1000      300.0     0.0000 /
  262       416.98     630.6515     459.1498    14     0.1000      300.0     0.0000 /
  263       679.71     895.1532     608.6505    13     0.1000      300.0     0.0000 /
  264       114.85     494.1444     470.1447    13     0.1000      300.0     0.0000 /
  265        42.43     468.6447     467.1446    14     0.1000      300.0     0.0000 /
  266        30.00     470.1447     468.6447    14     0.1000      300.0     0.0000 /
  267       259.71     456.3945     438.1450    14     0.1000      300.0     0.0000 /
  268       132.43     369.1465     316.1468    13     0.1000      300.0     0.0000 /
  269       204.85     315.1485     283.3983    13     0.1000      300.0     0.0000 /
  270       174.85     289.1475     283.3983    15     0.1000      300.0     0.0000 /
  271       247.28     282.0780     273.1488    15     0.1000      300.0     0.0000 /
  272        90.00     283.3983     282.0780    15     0.1000      300.0     0.0000 /
  273        72.43     459.1445     456.3945    14     0.1000      300.0     0.0000 /
  274       157.28     464.8946     459.1445    14     0.1000      300.0     0.0000 /
  275       464.56     767.1486     608.6505    13     0.1000      300.0     0.0000 /
  276        42.43     476.1443     459.1445    13     0.1000      300.0     0.0000 /
  277       120.00     327.1479     289.1475    13     0.1000      300.0     0.0000 /
  278       114.85     301.1482     282.0780    13     0.1000      300.0     0.0000 /
  279       114.85     475.1443     468.6447    13     0.1000      300.0     0.0000 /
  280       539.12     844.1439     539.1439    13     0.1000      300.0     0.0000 /
  281        72.43     576.1437     539.1439    13     0.1000      300.0     0.0000 /
  282       174.85     673.0183     630.6515    13     0.1000      300.0     0.0000 /
  283       212.13     690.1524     630.6515    14     0.1000      300.0     0.0000 /
  284       102.43    1008.1516     956.1517    13     0.1000      300.0     0.0000 /
  285       240.00    1094.1517     956.1517    13     0.1000      300.0     0.0000 /
  286       362.13     483.0946     470.1447    14     0.1000      300.0     0.0000 /
  287        42.43     483.8570     483.0946    13     0.1000      300.0     0.0000 /
  288       217.28     548.1450     456.3945    13     0.1000      300.0     0.0000 /
  289       282.43     405.1478     291.9597    13     0.1000      300.0     0.0000 /
  290       204.85     735.1524     690.1524    14     0.1000      300.0     0.0000 /
  291       504.85     956.1517     735.1524    13     0.1000      300.0     0.0000 /
  292        72.43     789.1447     769.1449    13     0.1000      300.0     0.0000 /
  293       169.71     821.1444     769.1449    13     0.1000      300.0     0.0000 /
  294      1111.25     681.1470     244.4928    13     0.1000      300.0     0.0000 /
  295       229.71     539.1439     484.6440    13     0.1000      300.0     0.0000 /
  296       132.43     484.6440     483.0946    14     0.1000      300.0     0.0000 /
  297       174.85     520.1444     475.1443    13     0.1000      300.0     0.0000 /
  298       127.28     759.9019     735.1524    14     0.1000      300.0     0.0000 /
  299       150.00     806.1514     759.9019    13     0.1000      300.0     0.0000 /
  300       102.43     769.1449     754.8953    13     0.1000      300.0     0.0000 /
  301       144.85     788.1448     754.8953    13     0.1000      300.0     0.0000 /
  302        42.43     498.1442     490.1443    13     0.1000      300.0     0.0000 /
  303       114.85     490.1443     484.6440    14     0.1000      300.0     0.0000 /
  304       217.28     743.1533     690.1524    13     0.1000      300.0     0.0000 /
  305        30.00     761.1520     759.9019    14     0.1000      300.0     0.0000 /
  306       722.13     561.1416     416.1447    14     0.1000      300.0     0.0000 /
  307        42.43     754.1532     743.1533    13     0.1000      300.0     0.0000 /
  308        42.43     767.0272     761.1520    13     0.1000      300.0     0.0000 /
  309       878.53     893.1422     496.1441    13     0.1000      300.0     0.0000 /
  310       144.85     496.1441     490.1443    14     0.1000      300.0     0.0000 /
  311        72.43     566.6417     561.1416    13     0.1000      300.0     0.0000 /
  312       114.85     767.1519     761.1520    14     0.1000      300.0     0.0000 /
  313       187.28     797.1458     759.1449    13     0.1000      300.0     0.0000 /
  314        30.00     764.1450     759.1449    13     0.1000      300.0     0.0000 /
  315        42.43     497.1441     496.1441    14     0.1000      300.0     0.0000 /
  316        42.43     781.1518     767.1519    13     0.1000      300.0     0.0000 /
  317       891.84     512.5261     321.1466    14     0.1000      300.0     0.0000 /
  318       120.00     791.1533     743.1533    13     0.1000      300.0     0.0000 /
  319        72.43     502.1444     497.1441    13     0.1000      300.0     0.0000 /
  320       102.43     543.1516     512.5261    13     0.1000      300.0     0.0000 /
  321       439.71     584.1429     475.1443    13     0.1000      300.0     0.0000 /
  322       162.43     566.1411     561.1416    14     0.1000      300.0     0.0000 /
  323       120.00     815.1519     767.1519    13     0.1000      300.0     0.0000 /
  324        42.43     568.6413     566.1411    13     0.1000      300.0     0.0000 /
  325       943.68     448.1445     270.1485    14     0.1000      300.0     0.0000 /
  326        30.00     453.1446     448.1445    13     0.1000      300.0     0.0000 /
  327       187.28     824.1511     781.1518    13     0.1000      300.0     0.0000 /
  328       204.85     927.1511     824.1511    13     0.1000      300.0     0.0000 /
  329       212.13     512.1439     497.1441    14     0.1000      300.0     0.0000 /
  330        30.00     515.1439     512.1439    13     0.1000      300.0     0.0000 /
  331       102.43     531.1443     502.1444    13     0.1000      300.0     0.0000 /
  332        42.43     458.1444     448.1445    14     0.1000      300.0     0.0000 /
  333        42.43     838.1510     824.1511    13     0.1000      300.0     0.0000 /
  334        30.00     464.1444     458.1444    13     0.1000      300.0     0.0000 /
  335       386.98     754.8953     681.1437    13     0.1000      300.0     0.0000 /
  336       356.98     759.1449     681.1437    13     0.1000      300.0     0.0000 /
  337       678.82     784.1475     537.1443    13     0.1000      300.0     0.0000 /
  338       581.54     756.1422     535.1442    13     0.1000      300.0     0.0000 /
  339        30.00     537.1443     535.1442    14     0.1000      300.0     0.0000 /
  340        42.43     539.6445     527.1443    13     0.1000      300.0     0.0000 /
  341        60.00     535.1442     527.1443    14     0.1000      300.0     0.0000 /
  342       526.69     731.1434     525.1442    13     0.1000      300.0     0.0000 /
  343        30.00     527.1443     525.1442    14     0.1000      300.0     0.0000 /
  344       174.85     525.1442     512.1439    14     0.1000      300.0     0.0000 /
  345       144.85     624.1425     584.1429    13     0.1000      300.0     0.0000 /
  346       217.28     538.5257     512.5261    14     0.1000      300.0     0.0000 /
  347       222.43     616.1503     538.5257    13     0.1000      300.0     0.0000 /
  348       951.84     961.1395     654.1433    13     0.1000      300.0     0.0000 /
  349       132.43     681.1437     654.1433    13     0.1000      300.0     0.0000 /
  350       367.28     996.1509     838.1510    13     0.1000      300.0     0.0000 /
  351        72.43     543.1508     538.5257    14     0.1000      300.0     0.0000 /
  352       799.71     400.1497     272.1489    14     0.1000      300.0     0.0000 /
  353       259.71     548.6440     458.1444    13     0.1000      300.0     0.0000 /
  354        30.00     565.1440     548.6440    13     0.1000      300.0     0.0000 /
  355       234.85     674.1439     565.1440    13     0.1000      300.0     0.0000 /
  356       144.85     889.1508     838.1510    13     0.1000      300.0     0.0000 /
  357       114.85     654.1433     637.1428    13     0.1000      300.0     0.0000 /
  358       242.13     697.1432     628.1428    13     0.1000      300.0     0.0000 /
  359        60.00     637.1428     628.1428    13     0.1000      300.0     0.0000 /
  360        30.00     628.1428     623.1427    13     0.1000      300.0     0.0000 /
  361       794.56     841.1435     611.1427    13     0.1000      300.0     0.0000 /
  362        60.00     623.1427     611.1427    13     0.1000      300.0     0.0000 /
  363        60.00     611.1427     599.1427    13     0.1000      300.0     0.0000 /
  364       187.28     557.1439     537.1443    14     0.1000      300.0     0.0000 /
  365       294.85     599.1427     557.1439    14     0.1000      300.0     0.0000 /
  366       132.43     515.1445     464.1444    13     0.1000      300.0     0.0000 /
  367       102.43     909.1505     889.1508    13     0.1000      300.0     0.0000 /
  368       379.71     757.1412     668.1420    13     0.1000      300.0     0.0000 /
  369       192.43     664.1422     637.1428    13     0.1000      300.0     0.0000 /
  370       381.84     755.1417     664.1422    13     0.1000      300.0     0.0000 /
  371        30.00     668.1420     664.1422    13     0.1000      300.0     0.0000 /
  372        72.43     550.1508     543.1508    13     0.1000      300.0     0.0000 /
  373       384.85    1101.1498     909.1505    13     0.1000      300.0     0.0000 /
  374        72.43     736.1415     712.6414    13     0.1000      300.0     0.0000 /
  375        42.43     675.1420     668.1420    13     0.1000      300.0     0.0000 /
  376       180.00     712.6414     675.1420    13     0.1000      300.0     0.0000 /
  377        84.85     618.1429     599.1427    13     0.1000      300.0     0.0000 /
  378       294.85     580.1407     566.1411    14     0.1000      300.0     0.0000 /
  379        72.43     568.1509     550.1508    13     0.1000      300.0     0.0000 /
  380       127.28     426.1504     400.1497    13     0.1000      300.0     0.0000 /
  381       114.85     577.1443     557.1439    13     0.1000      300.0     0.0000 /
  382       157.28     600.1504     543.1508    13     0.1000      300.0     0.0000 /
  383       464.56     951.1523     781.1518    13     0.1000      300.0     0.0000 /
  384       234.85     798.1418     712.6414    13     0.1000      300.0     0.0000 /
  385        30.00     585.1445     577.1443    13     0.1000      300.0     0.0000 /
  386       379.71     657.1413     584.1429    13     0.1000      300.0     0.0000 /
  387        72.43     593.1406     580.1407    13     0.1000      300.0     0.0000 /
  388       174.85     413.0242     400.1497    14     0.1000      300.0     0.0000 /
  389       157.28     960.1499     909.1505    13     0.1000      300.0     0.0000 /
  390        72.43     999.1500     968.1500    13     0.1000      300.0     0.0000 /
  391        30.00     968.1500     960.1499    13     0.1000      300.0     0.0000 /
  392       272.13     691.1431     623.1427    13     0.1000      300.0     0.0000 /
  393       494.56     580.1461     502.1444    13     0.1000      300.0     0.0000 /
  394        30.00     589.6462     580.1461    13     0.1000      300.0     0.0000 /
  395        60.00     674.1411     657.1413    13     0.1000      300.0     0.0000 /
  396       217.28     637.1439     577.1443    13     0.1000      300.0     0.0000 /
  397        90.00     420.1495     413.0242    14     0.1000      300.0     0.0000 /
  398       114.85    1032.1494     968.1500    13     0.1000      300.0     0.0000 /
  399      1161.84     767.1434     294.1476    13     0.1000      300.0     0.0000 /
