     178        0.0      247.1        0.0       10.0 /
     179        0.0      316.1        0.0       10.0 /
     180        0.0      861.7        0.0       10.0 /
     181        0.0      774.7        0.0       10.0 /
     182        0.0      402.1        0.0       10.0 /
     183        0.0      249.6        0.0       10.0 /
     184        0.0      694.7        0.0       10.0 /
     185        0.0      804.7        0.0       10.0 /
     186        0.0      416.6        0.0       10.0 /
     187        0.0      399.5        0.0       10.0 /
     188        0.0      545.6        0.0       10.0 /
     189        0.0      839.7        0.0       10.0 /
     190        0.0      403.1        0.0       10.0 /
     191        0.0      394.1        0.0       10.0 /
     192        0.0      253.2        0.0       10.0 /
     193        0.0      283.7        0.0       10.0 /
     194        0.0      253.6        0.0       10.0 /
     195        0.0      253.6        0.0       10.0 /
     196        0.0      252.5        0.0       10.0 /
     197        0.0      416.5        0.0       10.0 /
     198        0.0      468.6        0.0       10.0 /
     199        0.0      253.7        0.0       10.0 /
     200        0.0      460.1        0.0       10.0 /
     201        0.0      932.7        0.0       10.0 /
     202        0.0      417.1        0.0       10.0 /
     203        0.0      422.6        0.0       10.0 /
     204        0.0      368.6        0.0       10.0 /
     205        0.0      379.1        0.0       10.0 /
     206        0.0      758.6        0.0       10.0 /
     207        0.0      773.6        0.0       10.0 /
     208        0.0      253.7        0.0       10.0 /
     209        0.0      290.7        0.0       10.0 /
     210        0.0      541.6        0.0       10.0 /
     211        0.0      425.1        0.0       10.0 /
     212        0.0      439.6        0.0       10.0 /
     213        0.0      357.1        0.0       10.0 /
     214        0.0      744.6        0.0       10.0 /
     215        0.0      695.6        0.0       10.0 /
     216        0.0      256.7        0.0       10.0 /
     217        0.0      281.6        0.0       10.0 /
     218        0.0      726.6        0.0       10.0 /
     219        0.0      456.6        0.0       10.0 /
     220        0.0      433.6        0.0       10.0 /
     221        0.0      345.6        0.0       10.0 /
     222        0.0      282.7        0.0       10.0 /
     223        0.0      465.6        0.0       10.0 /
     224        0.0      458.6        0.0       10.0 /
     225        0.0      439.1        0.0       10.0 /
     226        0.0      434.1        0.0       10.0 /
     227        0.0      436.1        0.0       10.0 /
     228        0.0      525.6        0.0       10.0 /
     229        0.0      336.1        0.0       10.0 /
     230        0.0      274.6        0.0       10.0 /
     231        0.0      352.1        0.0       10.0 /
     232        0.0      349.1        0.0       10.0 /
     233        0.0      275.6        0.0       10.0 /
     234        0.0      455.6        0.0       10.0 /
     235        0.0      324.6        0.0       10.0 /
     236        0.0      271.6        0.0       10.0 /
     237        0.0      609.2        0.0       10.0 /
     238        0.0      401.6        0.0       10.0 /
     239        0.0      332.6        0.0       10.0 /
     240        0.0      322.1        0.0       10.0 /
     241        0.0      271.6        0.0       10.0 /
     242        0.0      317.1        0.0       10.0 /
     243        0.0      534.6        0.0       10.0 /
     244        0.0      315.1        0.0       10.0 /
     245        0.0      312.1        0.0       10.0 /
     246        0.0      791.6        0.0       10.0 /
     247        0.0      295.1        0.0       10.0 /
     248        0.0      293.1        0.0       10.0 /
     249        0.0      310.6        0.0       10.0 /
     250        0.0      293.0        0.0       10.0 /
     251        0.0      895.6        0.0       10.0 /
     252        0.0      273.6        0.0       10.0 /
     253        0.0      274.6        0.0       10.0 /
     254        0.0      694.7        0.0       10.0 /
     255        0.0      538.6        0.0       10.0 /
     256        0.0      405.6        0.0       10.0 /
     257        0.0      323.1        0.0       10.0 /
     258        0.0      293.3        0.0       10.0 /
     259        0.0      580.6        0.0       10.0 /
     260        0.0      468.1        0.0       10.0 /
     261        0.0      476.6        0.0       10.0 /
     262        0.0      631.7        0.0       10.0 /
     263        0.0      895.7        0.0       10.0 /
     264        0.0      494.6        0.0       10.0 /
     265        0.0      469.6        0.0       10.0 /
     266        0.0      471.1        0.0       10.0 /
     267        0.0      457.4        0.0       10.0 /
     268        0.0      369.6        0.0       10.0 /
     269        0.0      315.6        0.0       10.0 /
     270        0.0      290.6        0.0       10.0 /
     271        0.0      283.6        0.0       10.0 /
     272        0.0      284.9        0.0       10.0 /
     273        0.0      460.1        0.0       10.0 /
     274        0.0      465.9        0.0       10.0 /
     275        0.0      767.6        0.0       10.0 /
     276        0.0      476.6        0.0       10.0 /
     277        0.0      327.6        0.0       10.0 /
     278        0.0      301.6        0.0       10.0 /
     279        0.0      475.6        0.0       10.0 /
     280        0.0      844.6        0.0       10.0 /
     281        0.0      576.6        0.0       10.0 /
     282        0.0      673.5        0.0       10.0 /
     283        0.0      691.2        0.0       10.0 /
     284        0.0     1008.7        0.0       10.0 /
     285        0.0     1094.7        0.0       10.0 /
     286        0.0      484.1        0.0       10.0 /
     287        0.0      484.4        0.0       10.0 /
     288        0.0      548.6        0.0       10.0 /
     289        0.0      405.6        0.0       10.0 /
     290        0.0      736.2        0.0       10.0 /
     291        0.0      956.7        0.0       10.0 /
     292        0.0      789.6        0.0       10.0 /
     293        0.0      821.6        0.0       10.0 /
     294        0.0      681.6        0.0       10.0 /
     295        0.0      539.6        0.0       10.0 /
     296        0.0      485.6        0.0       10.0 /
     297        0.0      520.6        0.0       10.0 /
     298        0.0      760.9        0.0       10.0 /
     299        0.0      806.7        0.0       10.0 /
     300        0.0      769.6        0.0       10.0 /
     301        0.0      788.6        0.0       10.0 /
     302        0.0      498.6        0.0       10.0 /
     303        0.0      491.1        0.0       10.0 /
     304        0.0      743.7        0.0       10.0 /
     305        0.0      762.2        0.0       10.0 /
     306        0.0      562.1        0.0       10.0 /
     307        0.0      754.7        0.0       10.0 /
     308        0.0      767.5        0.0       10.0 /
     309        0.0      893.6        0.0       10.0 /
     310        0.0      497.1        0.0       10.0 /
     311        0.0      567.1        0.0       10.0 /
     312        0.0      768.2        0.0       10.0 /
     313        0.0      797.6        0.0       10.0 /
     314        0.0      764.6        0.0       10.0 /
     315        0.0      498.1        0.0       10.0 /
     316        0.0      781.7        0.0       10.0 /
     317        0.0      513.5        0.0       10.0 /
     318        0.0      791.7        0.0       10.0 /
     319        0.0      502.6        0.0       10.0 /
     320        0.0      543.7        0.0       10.0 /
     321        0.0      584.6        0.0       10.0 /
     322        0.0      567.1        0.0       10.0 /
     323        0.0      815.7        0.0       10.0 /
     324        0.0      569.1        0.0       10.0 /
     325        0.0      449.1        0.0       10.0 /
     326        0.0      453.6        0.0       10.0 /
     327        0.0      824.7        0.0       10.0 /
     328        0.0      927.7        0.0       10.0 /
     329        0.0      513.1        0.0       10.0 /
     330        0.0      515.6        0.0       10.0 /
     331        0.0      531.6        0.0       10.0 /
     332        0.0      459.1        0.0       10.0 /
     333        0.0      838.7        0.0       10.0 /
     334        0.0      464.6        0.0       10.0 /
     335        0.0      755.4        0.0       10.0 /
     336        0.0      759.6        0.0       10.0 /
     337        0.0      784.6        0.0       10.0 /
     338        0.0      756.6        0.0       10.0 /
     339        0.0      538.1        0.0       10.0 /
     340        0.0      540.1        0.0       10.0 /
     341        0.0      536.1        0.0       10.0 /
     342        0.0      731.6        0.0       10.0 /
     343        0.0      528.1        0.0       10.0 /
     344        0.0      526.1        0.0       10.0 /
     345        0.0      624.6        0.0       10.0 /
     346        0.0      539.5        0.0       10.0 /
     347        0.0      616.7        0.0       10.0 /
     348        0.0      961.6        0.0       10.0 /
     349        0.0      681.6        0.0       10.0 /
     350        0.0      996.7        0.0       10.0 /
     351        0.0      544.2        0.0       10.0 /
     352        0.0      401.1        0.0       10.0 /
     353        0.0      549.1        0.0       10.0 /
     354        0.0      565.6        0.0       10.0 /
     355        0.0      674.6        0.0       10.0 /
     356        0.0      889.7        0.0       10.0 /
     357        0.0      654.6        0.0       10.0 /
     358        0.0      697.6        0.0       10.0 /
     359        0.0      637.6        0.0       10.0 /
     360        0.0      628.6        0.0       10.0 /
     361        0.0      841.6        0.0       10.0 /
     362        0.0      623.6        0.0       10.0 /
     363        0.0      611.6        0.0       10.0 /
     364        0.0      558.1        0.0       10.0 /
     365        0.0      600.1        0.0       10.0 /
     366        0.0      515.6        0.0       10.0 /
     367        0.0      909.7        0.0       10.0 /
     368        0.0      757.6        0.0       10.0 /
     369        0.0      664.6        0.0       10.0 /
     370        0.0      755.6        0.0       10.0 /
     371        0.0      668.6        0.0       10.0 /
     372        0.0      550.7        0.0       10.0 /
     373        0.0     1101.6        0.0       10.0 /
     374        0.0      736.6        0.0       10.0 /
     375        0.0      675.6        0.0       10.0 /
     376        0.0      713.1        0.0       10.0 /
     377        0.0      618.6        0.0       10.0 /
     378        0.0      581.1        0.0       10.0 /
     379        0.0      568.7        0.0       10.0 /
     380        0.0      426.7        0.0       10.0 /
     381        0.0      577.6        0.0       10.0 /
     382        0.0      600.7        0.0       10.0 /
     383        0.0      951.7        0.0       10.0 /
     384        0.0      798.6        0.0       10.0 /
     385        0.0      585.6        0.0       10.0 /
     386        0.0      657.6        0.0       10.0 /
     387        0.0      593.6        0.0       10.0 /
     388        0.0      414.0        0.0       10.0 /
     389        0.0      960.6        0.0       10.0 /
     390        0.0      999.6        0.0       10.0 /
     391        0.0      968.7        0.0       10.0 /
     392        0.0      691.6        0.0       10.0 /
     393        0.0      580.6        0.0       10.0 /
     394        0.0      590.1        0.0       10.0 /
     395        0.0      674.6        0.0       10.0 /
     396        0.0      637.6        0.0       10.0 /
     397        0.0      421.1        0.0       10.0 /
     398        0.0     1032.6        0.0       10.0 /
     399        0.0      767.6        0.0       10.0 /
     400        0.0      437.6        0.0       10.0 /
     401        0.0      735.1        0.0       10.0 /
     402        0.0     1047.6        0.0       10.0 /
     403        0.0      715.6        0.0       10.0 /
     404        0.0      760.6        0.0       10.0 /
     405        0.0     1024.7        0.0       10.0 /
     406        0.0      712.6        0.0       10.0 /
     407        0.0      737.6        0.0       10.0 /
     408        0.0      606.1        0.0       10.0 /
     409        0.0      745.4        0.0       10.0 /
     410        0.0      749.6        0.0       10.0 /
     411        0.0     1065.6        0.0       10.0 /
     412        0.0      818.6        0.0       10.0 /
     413        0.0      770.6        0.0       10.0 /
     414        0.0      762.6        0.0       10.0 /
     415        0.0      771.1        0.0       10.0 /
     416        0.0      639.6        0.0       10.0 /
     417        0.0      583.7        0.0       10.0 /
     418        0.0      436.1        0.0       10.0 /
     419        0.0      458.6        0.0       10.0 /
     420        0.0      747.6        0.0       10.0 /
     421        0.0      683.7        0.0       10.0 /
     422        0.0      482.6        0.0       10.0 /
     423        0.0     1125.6        0.0       10.0 /
     424        0.0      635.6        0.0       10.0 /
     425        0.0      945.1        0.0       10.0 /
     426        0.0      623.7        0.0       10.0 /
     427        0.0      449.1        0.0       10.0 /
     428        0.0      451.1        0.0       10.0 /
     429        0.0      456.6        0.0       10.0 /
     430        0.0      659.6        0.0       10.0 /
     431        0.0      662.6        0.0       10.0 /
     432        0.0      514.6        0.0       10.0 /
     433        0.0      506.6        0.0       10.0 /
     434        0.0      821.6        0.0       10.0 /
     435        0.0      683.7        0.0       10.0 /
     436        0.0      456.1        0.0       10.0 /
     437        0.0      664.6        0.0       10.0 /
     438        0.0      681.1        0.0       10.0 /
     439        0.0      685.6        0.0       10.0 /
     440        0.0      642.7        0.0       10.0 /
     441        0.0      567.6        0.0       10.0 /
     442        0.0      765.6        0.0       10.0 /
     443        0.0      785.6        0.0       10.0 /
     444        0.0      769.7        0.0       10.0 /
     445        0.0      772.7        0.0       10.0 /
     446        0.0      662.7        0.0       10.0 /
     447        0.0      714.6        0.0       10.0 /
     448        0.0      670.6        0.0       10.0 /
     449        0.0     1118.6        0.0       10.0 /
     450        0.0      889.6        0.0       10.0 /
     451        0.0      651.4        0.0       10.0 /
     452        0.0      707.7        0.0       10.0 /
     453        0.0      669.7        0.0       10.0 /
     454        0.0      655.7        0.0       10.0 /
     455        0.0      463.2        0.0       10.0 /
     456        0.0      471.7        0.0       10.0 /
     457        0.0      490.7        0.0       10.0 /
     458        0.0      571.7        0.0       10.0 /
     459        0.0      843.6        0.0       10.0 /
     460        0.0      678.6        0.0       10.0 /
     461        0.0      681.6        0.0       10.0 /
     462        0.0      467.2        0.0       10.0 /
     463        0.0     1139.6        0.0       10.0 /
     464        0.0     1180.6        0.0       10.0 /
     465        0.0      739.6        0.0       10.0 /
     466        0.0      687.4        0.0       10.0 /
     467        0.0      529.7        0.0       10.0 /
     468        0.0      851.6        0.0       10.0 /
     469        0.0     1198.6        0.0       10.0 /
     470        0.0      768.6        0.0       10.0 /
     471        0.0      716.6        0.0       10.0 /
     472        0.0      751.7        0.0       10.0 /
     473        0.0      545.6        0.0       10.0 /
     474        0.0      699.6        0.0       10.0 /
     475        0.0      827.7        0.0       10.0 /
     476        0.0      473.2        0.0       10.0 /
     477        0.0      481.7        0.0       10.0 /
     478        0.0     1224.6        0.0       10.0 /
     479        0.0     1199.6        0.0       10.0 /
     480        0.0      710.6        0.0       10.0 /
     481        0.0      870.1        0.0       10.0 /
     482        0.0      475.2        0.0       10.0 /
     483        0.0     1169.6        0.0       10.0 /
     484        0.0      777.6        0.0       10.0 /
     485        0.0      531.7        0.0       10.0 /
     486        0.0      480.2        0.0       10.0 /
     487        0.0      694.7        0.0       10.0 /
     488        0.0      481.2        0.0       10.0 /
     489        0.0      820.6        0.0       10.0 /
     490        0.0      842.6        0.0       10.0 /
     491        0.0      701.7        0.0       10.0 /
     492        0.0      567.7        0.0       10.0 /
     493        0.0      838.6        0.0       10.0 /
     494        0.0      772.6        0.0       10.0 /
     495        0.0      727.7        0.0       10.0 /
     496        0.0      713.7        0.0       10.0 /
     497        0.0      811.6        0.0       10.0 /
     498        0.0      745.7        0.0       10.0 /
     499        0.0      816.7        0.0       10.0 /
     500        0.0      490.6        0.0       10.0 /
     501        0.0      490.7        0.0       10.0 /
     502        0.0      906.7        0.0       10.0 /
     503        0.0      754.7        0.0       10.0 /
     504        0.0      491.4        0.0       10.0 /
     505        0.0     1003.7        0.0       10.0 /
     506        0.0      492.2        0.0       10.0 /
     507        0.0      775.7        0.0       10.0 /
     508        0.0      799.7        0.0       10.0 /
     509        0.0      502.7        0.0       10.0 /
     510        0.0     1090.7        0.0       10.0 /
     511        0.0      498.2        0.0       10.0 /
     512        0.0      626.7        0.0       10.0 /
     513        0.0      569.7        0.0       10.0 /
     514        0.0      607.7        0.0       10.0 /
     515        0.0      649.7        0.0       10.0 /
     516        0.0      512.2        0.0       10.0 /
     517        0.0      663.7        0.0       10.0 /
     518        0.0      520.2        0.0       10.0 /
     519        0.0      532.7        0.0       10.0 /
     520        0.0      530.2        0.0       10.0 /
     521        0.0      635.2        0.0       10.0 /
     522        0.0      663.7        0.0       10.0 /
     523        0.0      536.2        0.0       10.0 /
     524        0.0      746.7        0.0       10.0 /
     525        0.0      545.7        0.0       10.0 /
     526        0.0      577.7        0.0       10.0 /
     527        0.0      701.2        0.0       10.0 /
     528        0.0      676.7        0.0       10.0 /
     529        0.0      687.7        0.0       10.0 /
     530        0.0      657.7        0.0       10.0 /
     531        0.0     1147.6        0.0       10.0 /
     532        0.0     1161.6        0.0       10.0 /
     533        0.0      694.7        0.0       10.0 /
     534        0.0      832.7        0.0       10.0 /
     535        0.0      570.7        0.0       10.0 /
     536        0.0      551.7        0.0       10.0 /
     537        0.0      699.2        0.0       10.0 /
     538        0.0      971.6        0.0       10.0 /
     539        0.0      989.6        0.0       10.0 /
     540        0.0      648.7        0.0       10.0 /
     541        0.0      606.7        0.0       10.0 /
     542        0.0     1109.6        0.0       10.0 /
     543        0.0      774.7        0.0       10.0 /
     544        0.0      776.7        0.0       10.0 /
     545        0.0      822.7        0.0       10.0 /
     546        0.0     1098.2        0.0       10.0 /
     547        0.0      816.6        0.0       10.0 /
     548        0.0      891.6        0.0       10.0 /
     549        0.0      573.7        0.0       10.0 /
     550        0.0      605.7        0.0       10.0 /
     551        0.0      792.9        0.0       10.0 /
     552        0.0      575.7        0.0       10.0 /
     553        0.0      781.1        0.0       10.0 /
     554        0.0      784.7        0.0       10.0 /
     555        0.0      605.7        0.0       10.0 /
     556        0.0      668.7        0.0       10.0 /
     557        0.0      781.1        0.0       10.0 /
     558        0.0      783.6        0.0       10.0 /
     559        0.0      953.6        0.0       10.0 /
     560        0.0      638.7        0.0       10.0 /
     561        0.0      617.7        0.0       10.0 /
     562        0.0      881.7        0.0       10.0 /
     563        0.0      972.6        0.0       10.0 /
     564        0.0      999.6        0.0       10.0 /
     565        0.0      643.7        0.0       10.0 /
     566        0.0      722.7        0.0       10.0 /
     567        0.0     1001.7        0.0       10.0 /
     568        0.0      729.6        0.0       10.0 /
     569        0.0     1024.7        0.0       10.0 /
     570        0.0      877.6        0.0       10.0 /
